ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,KML URLs,Plot Number,District,Employment (Operational),Village Code,Project Description,proposal_url,Employment (Construction)
130217851,New,WL/SK/Others/541931/2025,2025-06-18T10:53:59.463+00:00,,,0.0742,127.32,Power Department,,Wildlife clearance form,,,,"Diversion of forest land (WL) for Laying under ground electrical cable from Hatticheray to Mulkharka SSB Camp under Panglokha Wildlife Sanctuary, Pakyong District",SIKKIM,Rongli,Aritar,,,0,Linear,0.0,0.0742,0.0742,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-06-18T11:08:17.062+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=130214019&refType=caf&uuid=d8716e7e-84d1-4ace-a712-0a7738ab9687&version=1.0,0,East District,10.0,261372,"Laying under ground electrical cable from Hatticheray to Mulkharka SSB Camp under Panglokha Wildlife Sanctuary, Pakyong District",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=130217851,0.0
130127138,New,FP/SK/Pipeline/541742/2025,2025-06-17T09:50:57.577+00:00,,Pending at UA for DFO EDS Reply,0.2207,201.798,"Education Department, Government of Sikkim",,Forest clearance form,,,,"Diversion of forest land for laying of pipeline for Kangchendzonga State University at Tarku, Namchi Division by Education Department, Govt. of Sikkim.",SIKKIM,Namchi,Tarku,,,0,Linear,0.0,0.2207,0.2207,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-07-24T18:30:00.000+00:00,,Degraded Forest Land,true,"Tashiling Secretariat, Secretariat Road, Gangtok Sikkim",Gangtok,11,State Government (Department/Autonomous body),Assistant Engineer,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=130124581&refType=caf&uuid=6bf66332-d899-4182-9809-3673265be71a&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=130124581&refType=FC&uuid=3117ec6f-60eb-4f88-8c05-a2df0d5ec0f3&version=1.0,0,South District,47.0,261184,"Construction of forest land for laying of pipeline for Kangchendzonga State University at Tarku, Namchi Division by Education Department, Govt. of Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=130127138,0.0
129816516,New,IA/SK/RIV/541174/2025,2025-06-12T09:52:54.389+00:00,,Forwarded to MS,166.4803,574804.0, NHPC LIMITED,,Application for Transfer of EC- Form-7,OTHER,A,,Teesta - VI HE Project ,SIKKIM,Namchi,Aifaltar,J-  12011/55/2006-IA.I,,,Non - Linear,44.2608,122.2195,166.4803,0.0,0.0,0.0,0.0,0.0,11,0,111,YES,,NO,NO,NO,2025-06-12T10:39:03.135+00:00,,,,"NHPC OFFICE COMPLEX, SECTOR - 33 ","",6,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",General Manager (Env.),"",6,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=129084761&refType=caf&uuid=a8637553-a7fa-4160-98bd-8192c075b583&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=129084761&refType=caf&uuid=17f3d4ae-e38e-4670-aacb-a13ed3bdf991&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=129084761&refType=caf&uuid=2156aa60-60fc-44a9-a9ba-ef868316b207&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=129084761&refType=caf&uuid=e5af58b8-b949-4fb6-9fa4-27f5f7b3f20e&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=129084761&refType=caf&uuid=2a5f2fca-de06-4970-a280-f99fb8ba4fca&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=129084761&refType=caf&uuid=d756cfe6-f9fe-418a-818a-424e01de7766&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=129084761&refType=caf&uuid=c75ffaad-3813-4975-acd1-004cd58257e8&version=1.0,,South District,2730000.0,,"Hydroelectric Project on River Teesta with the barrage located at Sirwani, Dist.:Gangtok and the power house at village Thalthaley, Pamphok, Dist.: Namchi in the State of Sikkim",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=129816516,251758.0
129793332,New,FP/SK/PWR_TRANS/541135/2025,2025-06-12T07:00:23.117+00:00,,Pending at DFO for Scrutiny and Recommendation,2.9074,6868.0,Power Department,,Forest clearance form,,,,"Diversion of forest land for construction of 132 Kv D/C Transmission line from Samardong (Chalamthang) to Railway Stattion yard at Khani khola, Mazitar along with 132 Kv GIS Bay Extension (Package I: Construction of 132 Kv D/C Transmission line) is proposed on priority having a surveyed length of 2.528 Km under Namchi District by Power Department, Govt. of Sikkim ",SIKKIM,Namchi,Namthang Forest Block,,,229/P,Linear,0.0,2.9074,2.9074,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-06-12T07:52:10.925+00:00,,Degraded Forest Land,true,"Power Department, Kazi Road, Gangtok",Gangtok,11,State Government (Department/Autonomous body),Executive Engineer ,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=129785308&refType=caf&uuid=10950afd-d091-4ca9-8fc6-7f79b3faa26e&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=129785308&refType=FC&uuid=58d3f713-c2f6-401b-bb2e-8604b83eb22e&version=1.0,229/P,South District,32616.0,261201,"Construction of 132 Kv D/C Transmission line from Samardong (Chalamthang) to Railway Stattion yard at Khani khola, Mazitar along with 132 Kv GIS Bay Extension (Package I: Construction of 132 Kv D/C Transmission line) is proposed on priority having a surveyed length of 2.528 Km under Namchi District by Power Department, Govt. of Sikkim ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=129793332,0.0
129347017,New,WL/SK/DEF/540512/2025,2025-06-06T06:52:11.071+00:00,,,0.99,17000000.0,69TH BN SSB RHENOCK,,Wildlife clearance form,,,,Diversion of 0.99 Hectare forest land for establishment of Border Out Post at Pangola under Pangolakha Wild Life Sanctuary North Range in r/o 69 BN. SSB. Pakyong (Sikkim). ,SIKKIM,Gangtok,NA,,,,Non - Linear,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Sufficient,NO,NO,NO,2025-06-06T07:11:59.187+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=129062920&refType=caf&uuid=7c8d1706-8f65-4e4b-9cd8-9ba18f36277d&version=1.0,,Gangtok,45.0,"",Establishment of BOP Pangola under 69 Bn. SSB. Pakyong (Sikkim) ,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=129347017,30.0
128101089,New,FP/SK/OTHERS/539220/2025,2025-05-27T06:40:00.261+00:00,,Pending at DFO due to EDS by Nodal Officer,0.0929,136.5,Food & Civil Supplies Department,,Forest clearance form,,,,"Diversion of Forest land of 0.0929 ha for construction of Food Godown at Gangyap, Lachen under Mangan District of Sikkim by Food and Civil Supplies  Department, Government of Sikkim.",SIKKIM,Chungthang,Lachen,,,0.00,Non - Linear,0.0,0.0929,0.0929,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2025-05-28T09:43:20.784+00:00,,Degraded Forest Land,true,Mangan Sikkim,Lachen,11,State Government (Department/Autonomous body),DCSO,Lachen,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=128094452&refType=caf&uuid=f88d3c22-7d3a-402a-aa47-85fd3083bd50&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=128094452&refType=FC&uuid=4aef30d9-5caa-4e3b-94c7-cbe3aba7e269&version=1.0,0.00,North  District,0.0,260925,"Diversion of Forest land of 0.0929 ha for construction of Food Godown at Gangyap, Lachen under Mangan District of Sikkim by Food and Civil Supplies  Department, Government of Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=128101089,200.0
127974447,New,FP/SK/WATER/539081/2025,2025-05-26T07:46:38.948+00:00,,DELISTED_BY_SYSTEM,0.0392,11.14,Department of Agriculture & Farmers Welfare,,Forest clearance form,,,,"Diversion of forest land of 0.0392 ha for laying of pipeline and construction of water tank from Seti Khola to Agricultural Engineering College in Ranipool, Gangtok District of Sikkim by College of Agricultural Engineering  and Post Harvest Technology, Government  of India.",SIKKIM,Gangtok,Naitam,,,0..00,Linear,0.0,0.0392,0.0392,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2025-05-26T08:36:39.347+00:00,,Degraded Forest Land,true,"Ranipool, Gangok  Sikkim",Ranipool,11,Central Government (Department/Autonomous body),Junior Engineer,Ranippol,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=127968918&refType=caf&uuid=52d84b52-cbd6-43c8-89fd-7194e223056c&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=127968918&refType=FC&uuid=c7c7ec94-011e-4152-ac55-b905e31a35af&version=1.0,0..00,East District,1.0,261311,"Diversion of forest land of 0.0392 ha for laying of pipeline and construction of water tank from Seti Khola to Agricultural Engineering College in Ranipool, Gangtok District of Sikkim by College of Agricultural Engineering  and Post Harvest Technology, Government  of India.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=127974447,14.0
127442500,New,FP/SK/ROAD/538398/2025,2025-05-20T11:10:55.399+00:00,,Pending at Nodal Officer for Recommendation,0.978,179.115,Public Works Department,,Forest clearance form,,,,"Diversion of forest land for construction of new road from Ben Issithang to Lakhim by R&B Deptt. Gos under Rabong Range, Namchi Division",SIKKIM,Namchi,Ben,,,0,Linear,0.0,0.978,0.978,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-07-24T18:30:00.000+00:00,,Degraded Forest Land,true,"Road and Bridges Department, PWD, Namchi , Sikkim",Namchi,11,State Government (Department/Autonomous body),Divisional Engineer,Namchi,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=127438912&refType=caf&uuid=2f6cb8b4-98ae-415d-b38b-c6933c2a5939&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=127438912&refType=FC&uuid=30abdaf4-03a3-479a-b6ab-4800b66e585c&version=1.0,0,South District,1000.0,261246,"Construction of new road from Ben Issithang to Lakhim by Roads and Bridges Department Government of Sikkim under Rabong Territorial Range, Namchi Division",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=127442500,0.0
127392613,New,FP/SK/OTHERS/538316/2025,2025-05-20T06:45:27.567+00:00,,Pending at DFO for Scrutiny and Recommendation,0.21,687.0,Urban Development Department,,Forest clearance form,,,,Sikkim Integrated Urban Development Project,SIKKIM,Pakyong,Pakyong Forest Block,,,N/A,Linear,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,"The selected site offers optimal natural slope enabling gravitational flow of sewage thereby making the process more cost-effective and energy-efficient .Proximity to the river ensures that treated wastewater is returned to the ecosystem in a controlled manner, reducing the risk of pollution and protects aquatic life. Incorporating sewage treatment plants near river aligns with urban infrastructure planning, as it allows for centralized treatment of wastewater from surrounding communities.",NO,NO,NO,2025-08-02T18:30:00.000+00:00,,Degraded Forest Land,false,"Level-5, Kisan Bazar, Lal Market road, Gangtok, Sikkim",,11,State Government (Department/Autonomous body),Urban Planner Expert,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=127385572&refType=caf&uuid=034cfb6b-aaf3-4a3d-8cf0-39e4b7dbd80a&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=127385572&refType=FC&uuid=65a0568c-44eb-418e-87c2-ca978d5334a6&version=1.0,N/A,East District,9000.0,261355,"The Sikkim Integrated Urban Development Project includes development of Sewage Treatment Plant in Singtam. The project includes 458 sewer house connections for the base year 2025, 7.6 km sewerage pipes (200-400mm Dia.), 456 manholes, and one sewage pumping stations (SPS) with pumps of 20 HP. The sewage treatment plant (STP) of 2.5 MLD with fecal sludge co-treatment plant of 1.0 KLD is proposed to be constructed in Singtam (27°13'44.94''N 88°29'33.72""E).",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=127392613,2930.0
126896217,New,FP/SK/OTHERS/537548/2025,2025-05-14T06:38:59.743+00:00,,Pending at DFO for Scrutiny and Recommendation,0.4,452.0,Urban Development Department,,Forest clearance form,,,,Sikkim Integrated Urban Development Project,SIKKIM,Pakyong,Pakyong Forest Block,,,,Linear,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,"The proposed site has been carefully selected after evaluating land availability, topography and accessibility.  The proposed site is also in close proximity to Rangpo's urban area where water demand is consistently high.",NO,NO,NO,2025-08-02T18:30:00.000+00:00,,Degraded Forest Land,true,"Level-5, Kisan Bazar, Lal Market road, Gangtok, Sikkim",,11,State Government (Department/Autonomous body),Urban Planner Expert,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=126887047&refType=caf&uuid=4aa006ca-4406-4e52-a654-b0f3cc8a87af&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=126887047&refType=FC&uuid=f6a883c8-bcb0-472b-818d-ccb3c2c072db&version=1.0,,East District,9000.0,261355,"The Sikkim Integrated Urban Development Project includes development of Water Supply System in Rangpo. One of the subcomponents of the project includes construction of one Water Treatment Plant with the capacity of 6 MLD at Mining (27°11ʹ05ʺ N 88°30ʹ50ʺE). The existing water supply infrastructure scheme is not sufficient for catering the water supply requirement. At present, the residents of Rangpo are dependent on various small surface water source, most of which dry during non-monsoon period. During dry period the residents are dependent on perennial sources, resulting into water being supplied for 2 to 3 hours in a rotation period varying from a week to 15 days period.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=126896217,7330.0
126099800,New,FP/SK/PWR_TRANS/536168/2025,2025-05-02T07:47:17.059+00:00,,Pending at MS for Recommendation in PSC-II,9.6309,1836.0,Power Department,,Forest clearance form,,,,"Diversion of Forest Land for the work “Construction of 132kv D/C Transmission Line from Samardong (Chalamthang) to Railway Station Yard at Khanikhola, Majitar along with 132 kv GIS Bay Extension, (Package I: Construction of 132kv D/C Transmission Line)’’ is Proposed on priority having a surveyed Length of 3.772 Km under Pakyong District by Power Department, Govt. of Sikkim",SIKKIM,Pakyong,Pakyong Forest Block,,,9.6309 Ha_Rangpo Range_Pakyong Division,Linear,0.0,9.6309,9.6309,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-05-02T08:14:39.592+00:00,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=126099799&refType=fc&uuid=ec004436-11cf-40b3-9f41-3f0d06aa4900&version=1.0,Degraded Forest Land,true,"Power Department, Kazi Road, Gangtok",Gangtok,11,State Government (Department/Autonomous body),Executive Engineer ,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=126097069&refType=caf&uuid=c340e7fe-d445-49ed-9d9e-47f5e546a9a6&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=126097069&refType=FC&uuid=330d3cdb-fa90-462e-afc5-523f79e79d3f&version=1.0,9.6309 Ha_Rangpo Range_Pakyong Division,East District,71631.0,261355,"The construction of Sevok-Rangpo New Broad Gauge Railway Project by Ministry of Railways, Government of India, is under fast;progress with the aim of completing the Project by the end of December 2025. The IRCON on behalf of Ministry of Railyays, is constructing their own sub-station in Khanikhola, Majhitar having a total capacity of 20MVA. In this regard, the DGM, IRCON have;submitted a letter to Power Department, Government of sikkim, regarding requirement of 132kV D/C Power supply to their 132kV;sub-station. The requirement of the power supply to the Railway switchyard at Khanikhola can be meet up only by constructing a;new 132kV D/C Transmission Line from Samardong (Chalamthang) along with the construction of two numbers of new Gas Insulated Sub-station (GIS) outgoing bays",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=126099800,0.0
125829892,New,FP/SK/OTHERS/535765/2025,2025-04-29T10:11:47.724+00:00,,DELISTED_BY_SYSTEM,2.5,7000.0,TOURISM AND CIVIL AVIATION DEPARTMENT GOVERNMENT OF SIKKIM,,Forest clearance form,,,,"Diversion of Forest land at Upper Dhapper Yangang for the project “Development of Parking and Community Service Area at Upper Dhapper, Yangang under Namchi District” by Tourism & Civil Aviation Department, Govt. of Sikkim",SIKKIM,Ravong,Yangyang,,,2.5,Non - Linear,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-29T10:28:35.553+00:00,,Degraded Forest Land,true,"Namchi Municipal Office Building Namchi Sub-Division;Tourism and Civil Aviation Department",Namchi,11,State Government (Department/Autonomous body),Secretary,Tadong Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=125820952&refType=caf&uuid=8d21fd03-be1b-4833-ae6f-956de2577c60&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=125820952&refType=FC&uuid=71869da7-423d-48e3-bb00-3e6552dac4fd&version=1.0,2.5,South District,548230.0,261243,"The selection of Upper Dhapper, Yangang, Namchi District for this project is strategic due to its proximity to existing project i.e Passenger Ropeway from Dhapper to Bhaleydhunga and ongoing Skywalk Project at Bhaleydhunga.;;Yangang is being developed as one of the prominent Tourist attractions to explore natural beauty of Sikkim. The already operational Passenger Ropeway and upcoming Skywalk project shall lift Yangang into the major tourism destination in the world tourism map. Hence, to manage the growing traffic, parking must be upgraded and the same area shall provide a platform for showcasing the local Culture and Tradition and shall boost Rural Population by means of providing employment and selling of local products.;",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=125829892,0.0
125005995,New,FP/SK/ROAD/534203/2025,2025-04-17T05:31:21.128+00:00,,Pending at DFO due to EDS by Nodal Officer,3.6138,117.493,Public Works Department,,Forest clearance form,,,,"Construction of Road from Lingay to Chiwabhangyang, Dentam, Geylshing Division by Roads and Bridges Department, Government of Sikkim ",SIKKIM,Gyalshing,Dentam,,,0,Linear,1.388,2.2258,3.6138,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-17T05:57:58.330+00:00,,Degraded Forest Land,true,"Road and Bridge Department, PWD, Zero Point, NH 31A, Gangtok, Sikkim",Gangtok,11,State Government (Department/Autonomous body),Secretary ,Gangtok ,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124856188&refType=caf&uuid=588ef49a-9aa3-4839-b7bc-767f428d787c&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=124856188&refType=FC&uuid=762eb252-ea13-472c-8168-3f4871ae8152&version=1.0,0,West District,2280.0,0,"The project ""Construction of road from Lingay to Chewabhanjyang under Dentarn Sub-Division in Sikkim"" intends to. strengthen the connectivity (Lingay to Chewabhanjyang).The project focuses to improve the socio-economic conditions of people residing in and around Lingay and also serves as an alternative connectivity route to SSB based at Chewa and nearby areas.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=125005995,0.0
124677141,New,FP/SK/REDIV/533675/2025,2025-04-11T07:00:18.821+00:00,,Pending at DFO for Scrutiny and Recommendation,0.0651,10.0,RELIANCE JIO INFOCOMM LIMITED,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,"LAYING OFC AT 5 LOCATIONS UNDER SINGITHING, BOOMTAR, GUMPA GHURPSE, MANIRAM AND TEMI REVENUE BLOCK UNDER NAMTHANG RANGE OF SOUTH TERRITORIAL DIVISION, DISTRICT, NAMCHI FOR CONNECTING THE EXISTING 5 NOS TOWERS.",SIKKIM,Namchi,Bikmat,,,,Linear,0.0,0.0651,0.0651,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-06-23T18:30:00.000+00:00,,,,"3B, 4TH FLOOR, ECOSPACE, RAJARHAT NEWTOWN, KOLKATA",KOLKATA,19,Private Limited,ROW LEAD,Saltlake,19,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124675280&refType=caf&uuid=1bde2a0d-f347-412e-b416-b9dcf5810943&version=1.0,,South District,896.0,261160,"LAYING OFC AT 5 LOCATIONS UNDER SINGITHING, BOOMTAR, GUMPA GHURPSE, MANIRAM AND TEMI REVENUE BLOCK UNDER NAMTHANG RANGE OF SOUTH TERRITORIAL DIVISION, DISTRICT, NAMCHI FOR CONNECTING THE EXISTING 5 NOS TOWERS.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124677141,896.0
124616245,New,FP/SK/ROAD/533561/2025,2025-04-10T08:51:11.794+00:00,,Pending at DFO due to EDS by Nodal Officer,0.0354,94.32,Public Works Department,,Forest clearance form,,,,"Proposal for diversion of 0.0354 Ha forest land for construction of road from Bermiok to Jaubari PMGSY road to Ugen Wishel Pema Choeling Gumpa in Sikkim by Roads and Bridges Department, Government of Sikkim.",SIKKIM,Gyalshing,Bernyak Forest Block,,,,Linear,0.0,0.0354,0.0354,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2025-04-10T09:20:18.109+00:00,,Degraded Forest Land,true,"Road and Bridge Department, PWD, Zero Point, NH 31A, Gangtok, Sikkim",Bermiok,11,State Government (Department/Autonomous body),Secretary,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124610017&refType=caf&uuid=ae8b0106-58a0-420b-a266-4db80a362fab&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=124610017&refType=FC&uuid=0778dd90-f613-4049-bd46-83fc305b3ef8&version=1.0,,West District,0.0,261052,"The justification for the construction of road from Bermiok to Jaubari PMGSY road to Ugen Pema Choeling Gumpa road passing through the Goucharan in Gyalshing District, Sikkim is required to be drawn on the surface for linking Bermiok Jaubari PMGSY road to Ugen Wishel Pema Choeling Gumpa. The Roads & Bridges Department had conducted intensive studies to draw different route alignments to ensure minimum environmental and social impact for construction of the road to avoid the use of Forest land. The proposed route alignment is finalized having least environmental and social impact using bare minimum forest land. The Department had also avoided densely wooded forest areas to reduce risk and threat to forest, wildlife ecology & human population due to fragmentation of habitats for the construction of road. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124616245,150.0
124539970,New,FP/SK/ROAD/533414/2025,2025-04-09T09:33:34.045+00:00,,Pending at Nodal Officer for Recommendation,1.74,179.72,Public Works Department,,Forest clearance form,,,,"Diversion of forest land of 1.74 ha for construction of road from Lower Gom to Bhadikhola IPCA Pvt. Ltd by Roads and Bridges Department, Government of Sikkim.",SIKKIM,Namchi,Gom,,,00,Linear,0.0,1.74,1.74,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2025-04-09T10:06:11.999+00:00,,Degraded Forest Land,true,"Road and Bridges Department, PWD, Namchi , Sikkim",Gangtok,11,State Government (Department/Autonomous body),Divisional Engineer,Namchi,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124537751&refType=caf&uuid=e7769327-043b-4daa-bd14-00f0278e4f85&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=124537751&refType=FC&uuid=4238407c-c370-4f92-8efc-b0580607d422&version=1.0,00,South District,0.0,261124,"AS much emphasis is being laid by the populous government on infrastructure development in the state especially in the tourism sector, the new road is essential for the future development of the adjoining rural areas, the forest area required for the project happens to fall within the 2nd kilometer of the new road and since there is no alternative alignment because of gradient constraints, the forest area cannot be avoided.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124539970,14000.0
124514337,New,FP/SK/REDIV/533377/2025,2025-04-09T06:53:56.998+00:00,,Pending at DFO for Scrutiny and Recommendation,1.8618,10.0,RELIANCE JIO INFOCOMM LIMITED,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,LAYING OFC FROM MELLI TO MAJHITAR ALONG THE EXISTING ROAD PASSING THROUGH FOREST AREAS OF SOUTH(T) DIVISION NAMCHI OF SOUTH SIKKIM DISTRICT. TOTAL LENGTH OF THE PROPOSED ROUTE IS 62.06 KM ,SIKKIM,Namchi,Majhitar Forest Block,,,,Non - Linear,0.0,1.8618,1.8618,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-06-25T18:30:00.000+00:00,,,,"3B, 4TH FLOOR, ECOSPACE, RAJARHAT NEWTOWN, KOLKATA",KOLKATA,19,Private Limited,ROW LEAD,Saltlake,19,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124512473&refType=caf&uuid=5fff972b-5320-4540-9ccb-4fc88713da61&version=1.0,,South District,896.0,261198,LAYING OFC FROM MELLI TO MAJHITAR ALONG THE EXISTING ROAD PASSING THROUGH FOREST AREAS OF SOUTH(T) DIVISION NAMCHI OF SOUTH SIKKIM DISTRICT. TOTAL LENGTH OF THE PROPOSED ROUTE IS 62.06 KM . TOTAL AREA REQUIRED FOR DIVERSION - 62.06 X 0.3 = 1.8618 Hectare (STARTING LAT-27.09515 LONG-88.45730 ENDING TO LAT-27.16721 LONG-88.35802).,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124514337,896.0
