ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Village Code,Project Description,District,proposal_url,Employment (Construction),KML URLs,Plot Number,Employment (Operational)
21332116,New,WL/LA/CommPost/451065/2023,2023-11-02T09:59:23.462+00:00,,,0.0186,24.0,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Partap Pore,LADAKH,Nubra,Partap Pore,,,,Non - Linear,0.0,0.0186,0.0186,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-11-02T10:18:29.609+00:00,,,,,,,,,,000926,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME PARTAP PORE  BTS ID - UVJKLEH00551 SUB DISTT. NUBRA, DISTT. LEH, & AREA OF WILDLIFE LAND REQUIRED UNDER 4G SATURATION PROJECT, BSNL LEH",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=21332116,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=21331936&refType=caf&uuid=fb66b983-014a-46a4-abeb-18db5e43b81c&version=1.0,,365.0
21329021,New,WL/LA/CommPost/451049/2023,2023-11-02T09:03:08.268+00:00,,,0.0186,24.0,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Skanpuk ,LADAKH,Nubra,Skanpuk,,,,Non - Linear,0.0,0.0186,0.0186,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-11-02T09:31:58.453+00:00,,,,,,,,,,000925,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME SKANPUK  BTS ID - UVJKLEH00524 SUB DISTT. NUBRA, DISTT. LEH, & AREA OF WILDLIFE LAND REQUIRED UNDER 4G SATURATION PROJECT, BSNL LEH",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=21329021,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=21327767&refType=caf&uuid=75f284a2-e174-4ba6-a216-fe75ff8e22a2&version=1.0,,365.0
21323740,New,WL/LA/CommPost/451032/2023,2023-11-02T07:37:47.872+00:00,,,0.0186,24.0,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Terchey ,LADAKH,Nubra,Terchey,,,,Non - Linear,0.0,0.0186,0.0186,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-11-02T08:01:43.575+00:00,,,,,,,,,,922,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME TERCHEY  ;BTS ID - UVJKLEH00585 SUB DISTT. NUBRA, DISTT. LEH, & AREA OF WILDLIFE LAND REQUIRED UNDER 4G SATURATION PROJECT, BSNL LEH;",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=21323740,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=21323075&refType=caf&uuid=5d26b1b1-5fc9-495b-be6c-0641ce8539ae&version=1.0,,365.0
18582950,New,WL/LA/DEF/449800/2023,2023-10-21T08:36:45.751+00:00,,,40.23,30993.1871,Ministry of Defense,,Wildlife clearance form,,,,Construction of MUDH-TSAGA Road from km 0.000 to km 54.000,LADAKH,Leh,Nyoma,,,,Linear,0.0,40.23,40.23,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-11-10T05:57:54.542+00:00,,,,,,,,,,0,Construction of Mudh Tsaga road from km 0.000 to km 54.000 (Total length 54km ) to NHSL specification Under 112 RCC/755 BRTF (P) Himank in Union Territoryof Ladakh.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=18582950,204400.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=17619055&refType=caf&uuid=3c17e5b5-ef1c-44a6-8379-c5c73790352b&version=1.3,,204600.0
18089902,New,WL/LA/DEF/449483/2023,2023-10-19T06:27:35.639+00:00,,,29.0,22758.463,Ministry of Defense,,Wildlife clearance form,,,,Construction of Road Nidder- Kyun Tso From km 0.000 to km 38.931,LADAKH,Leh,Nyoma,,,,Linear,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-11-10T05:47:24.294+00:00,,,,,,,,,,000901,Construction of Road Nidder- Kyun Tso(Total Length 38.931 km) to NHSL specification under 93 RCC/755 BRTF (P) Himank in Union Terriotory of Ladakh,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=18089902,76680.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=18088620&refType=caf&uuid=6fbef5ce-9185-4722-a2b6-1703d3024b32&version=1.0,,24685.0
17850049,New,WL/LA/DEF/449296/2023,2023-10-18T07:40:06.361+00:00,,,47.68,47791.254,Ministry of Defense,,Wildlife clearance form,,,,Construction of Likaru Mig La-Fukche Road from km 0.000 to km 64.000,LADAKH,Leh,Anlay,,,,Linear,0.0,47.68,47.68,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-11-10T05:49:57.678+00:00,,,,,,,,,,000903,Construction of Likaru Mig La-Fukche Road (Total length - 64 km) to NHSL specification Under 93RCC/755 BRTF (P) Himank in Union Territory of Ladakh.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=17850049,93105.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=17630512&refType=caf&uuid=1025dbe8-9a20-43df-b2f2-7fea688ca9dd&version=1.3,,27435.0
16463318,New,WL/LA/CommPost/448574/2023,2023-10-12T08:55:32.023+00:00,,,0.0334,50.0,RELIANCE JIO INFOCOMM KASHMIR CIRCLE,,Wildlife clearance form,,,,USOF 354 uncovered villages scheme for mobile communication at Village Charasa,LADAKH,Nubra,Chamshan Charasa,,,,Non - Linear,0.0334,0.0,0.0334,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-11-22T07:46:10.156+00:00,,,,,,,,,,930,USOF Tower erection at remote Charasa Village in Karokoram Wildlife Sanctuary for connecting Nubra Valley and Defence out posts.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=16463318,64.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=16458513&refType=caf&uuid=3c9adb3e-695d-46c2-8921-c92afd2eeed4&version=1.0,,365.0
12962932,New,FP/LA/REDIV/446100/2023,2023-09-27T10:28:06.157+00:00,,DELISTED_BY_SYSTEM,0.117,113.65,Department of Irrigation,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,EXTENSION OF STP OUTLET PIPE UPTO DEWACHAN HOTEL AGLING,LADAKH,Leh,Chuglamsar (CT),,,,Linear,0.09,0.027,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-10-09T14:09:52.246+00:00,,,EXECUTIVE ENGINEER IGO PHEY DIVISION LEH HOUSING COLONY,LEH CITY ,37,State Government (Department/Autonomous body),EXECUTIVE ENGINEER,LEH ,37,000910,THIS PROJECT IS ONE OF THE MOST IMPORTANT AND HIGHLY BENEFICIAL FOR THE LEH TOWN WHICH INVOLVES  LAYING OF THE  OUTLET PIPE OF 300 MM DIA NP-3 RCC PIPE TO BE EXTENDED FROM AGLING JUNCTION UPTO RIVER INDUS WHICH PASSES FROM FOREST LAND  FOR A LENGTH OF 135 METRE BEHIND HOTEL DEWACHAN TO DISPOSE OFF THE SEWAGE TREATED WATER FOR DILUTION IN THE MAIN WATER BODY. THE PIPE LINE SHALL BE LAID 1.5 METRE BELOW GROUND LEVEL AND THE FOREST LAND SUPPOSED TO BE INVOLVED WILL BE 0.027 HA WITH ABOUT 30 NO OF POPLAR/WILLOW TREE TO BE FELL DOWN TO PAVE THE WAY FOR LAYING OF RCC NP-3 PIPE. THE IDEA OF THE PIPE LINE TO BE PASSED FROM THE FOREST LAND IS TO DISPOSE OFF THE SURPLUS SEWAGE TREATED WATER DURING WINTER AND WHEN THE SEASON IS OFF FOR REUSE OF THE SEWAGE TREATED WATER FOR PLANTATION AND AGRICULTURAL PURPOSES IN THE TOWN AREA AND TO AVOID DAMAGE TO PROPERTIES DUE TO FREEZING OF THE SURFACE WATER. BEING THE LIFELINE IN RESPECT OF SEWERAGE SYSTEM OF LEH TOWN.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=12962932,252.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=12952956&refType=caf&uuid=fc9b268f-3f1a-4dcf-a7ef-368961b51232&version=1.0,,2196.0
7287388,New,WL/LA/CommPost/438905/2023,2023-08-02T06:05:08.009+00:00,,,0.0334,10.0,RELIANCE JIO INFOCOMM KASHMIR CIRCLE,,Wildlife clearance form,,,,USOF '354 Uncovered Villages Scheme' for mobile communication at Village Khemi,LADAKH,Nubra,Khemi,,,,Non - Linear,0.0334,0.0,0.0334,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-10-12T06:31:10.810+00:00,,,,,,,,,,000917,"Tower erection at Khemi, Tehsil Nubra of District Leh in UT of Ladakh, for providing network connectivity in this uncovered area.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=7287388,36.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=7286646&refType=caf&uuid=3ee3457a-1c8a-45bb-bfee-04638337c778&version=1.0,,366.0
6038156,Expansion,WL/LA/ROAD/433041/2023,2023-06-12T08:16:46.113+00:00,,,5.16,1747.62,SUPERINTENDING ENGINEER PMGSY CIRCLE LADAKH,,Wildlife clearance form,,,,MRL04 - T04 to Hunder Dok,LADAKH,Nubra,Hundar Dok,,,,Linear,5.16,0.0,5.16,0.0,0.0,0.0,1747.62,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-01-01T09:38:07.965+00:00,,,,,,,,,,000927,"The project MRL04 -T04 to Hunder Dok is sanctioned under PMGSY III vide order no: P - 17024/30(01)/2021-RC(FMS-377948), Dated: 21.03.2023.Entire stretch of this road passes through wildlife sanctuary area. this road takes off from BRO Road Hunder to Hunder Dok village in Deskit Block. The road is expected to provide significant benefits to the local community, including improved access to healthcare, education, and markets. it is also expected to boost economic development in the area by facilitating the movement of goods and services.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6038156,43920.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4811053&refType=caf&uuid=ffde6c27-a262-45b7-9e61-0ca23ac5feab&version=1.0,,9175.0
6035871,Expansion,WL/LA/ROAD/433027/2023,2023-06-12T07:17:08.125+00:00,,,1.686,937.55,SUPERINTENDING ENGINEER PMGSY CIRCLE LADAKH,,Wildlife clearance form,,,,MRL03 - Khemru to Kheema,LADAKH,Nubra,Digger,,,,Linear,1.686,0.0,1.686,0.0,0.0,0.0,937.55,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-12-17T06:58:53.105+00:00,,,,,,,,,,000936,"The project MRL03 - Khemru to Kheema is sanctioned under PMGSY III vide order no: P - 17024/30(01)/2021-RC(FMS-377948), Dated: 21.03.2023.Entire stretch of this road passes through wildlife sanctuary area. this road takes off from konto to Degar link road to Kheema village in Deskit Block. The road is expected to provide significant benefits to the local community, including improved access to healthcare, education, and markets. it is also expected to boost economic development in the area by facilitating the movement of goods and services.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6035871,22090.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4810835&refType=caf&uuid=f97b441b-5612-46d8-914e-ee3177dfb5db&version=1.0,,7340.0
6035493,Expansion,WL/LA/ROAD/433024/2023,2023-06-12T07:07:42.293+00:00,,,4.92,1090.88,SUPERINTENDING ENGINEER PMGSY CIRCLE LADAKH,,Wildlife clearance form,,,,MRL06 - Tsati to Rongdo,LADAKH,Nubra,Khalsar,,,,Linear,4.92,0.0,4.92,0.0,0.0,0.0,1090.88,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-01-01T09:20:18.395+00:00,,,,,,,,,,000934,"The project MRL06 - Tsati to Rongdo is sanctioned under PMGSY III vide order no: P - 17024/30(01)/2021-RC(FMS-377948), Dated: 21.03.2023.Entire stretch of this road passes through wildlife sanctuary area. this road takes off from Tsati village  to Rongdo village in diskit block. The road is expected to provide significant benefits to the local community, including improved access to healthcare, education, and markets. it is also expected to boost economic development in the area by facilitating the movement of goods and services.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6035493,33100.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4810644&refType=caf&uuid=bd4ca782-f2e7-4825-921c-a73b2b35be7d&version=1.1,,9165.0
6034165,Expansion,WL/LA/ROAD/433010/2023,2023-06-12T06:36:54.043+00:00,,,2.854,1411.74,SUPERINTENDING ENGINEER PMGSY CIRCLE LADAKH,,Wildlife clearance form,,,,MRL05 - Udmaroo to Hundri,LADAKH,Nubra,Hundri,,,,Linear,2.854,0.0,2.854,0.0,0.0,0.0,1411.74,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-01-01T09:52:00.391+00:00,,,,,,,,,,000920,"The project MRL05 -Udmaroo to Hundri is sanctioned under PMGSY III vide order no: P - 17024/30(01)/2021-RC(FMS-377948), Dated: 21.03.2023.Entire stretch of this road passes through wildlife sanctuary area. this road takes off from Udmaroo village to Hundri village  via Shukur village in Deskit Block. The road is beneficial for tourist as well as pligrims heading towards Sham-E- Gomboo (Religious PLace)  moreover it is expected to provide significant benefits to the local community, including improved access to healthcare, education, and markets. it is also expected to boost economic development in the area by facilitating the movement of goods and services.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6034165,33090.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4811447&refType=caf&uuid=a4efc1f0-51a4-4b7d-8d7a-6e9ba993726e&version=1.0,,9165.0
5558237,New,WL/LA/CommPost/430420/2023,2023-05-23T09:24:34.498+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Chibra,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-23T09:38:54.645+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE CHIBRA KARGYAM   VILLAGE ID-UVJKLEH00274 ADDRESS CHIBRA, DISTT. LEH, SUB DISTT. DURBUK",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5558237,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5557481&refType=caf&uuid=593930f8-35a1-420c-97c1-79d39092f50b&version=1.2,,365.0
5517259,New,WL/LA/CommPost/430189/2023,2023-05-21T19:31:53.877+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Warishi,LADAKH,Nubra,Warisfistan,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T19:38:46.201+00:00,,,,,,,,,,000916,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE WARISHI VILLAGE ID-UVJKLEH00021 ADDRESS WARISHI, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5517259,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5517248&refType=caf&uuid=8276636c-f09e-42c0-956a-f18ee13d2069&version=1.0,,365.0
5517164,New,WL/LA/CommPost/430188/2023,2023-05-21T19:19:21.815+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,"4G Saturation Project Near Cfc Building Roof, Shakthang",LADAKH,Nubra,Udmaru,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T19:25:50.414+00:00,,,,,,,,,,000921,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE UDMARU VILLAGE ID-UVJKLEH00359 ADDRESS NEAR CFC BUILDING ROOF, SHAKTHANG, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5517164,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5517153&refType=caf&uuid=1da0c110-e867-47ab-bde2-891612abb5ac&version=1.0,,365.0
5517068,New,WL/LA/CommPost/430187/2023,2023-05-21T19:01:35.067+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Chhuthang,LADAKH,Nubra,Turtok,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T19:09:16.110+00:00,,,,,,,,,,000913,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE TURTUK FAROL (651530) VILLAGE ID-UVJKLEH00020 ADDRESS CHHUTHANG, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5517068,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5517057&refType=caf&uuid=a9232138-23b0-4bf6-932c-18fa0ad8c864&version=1.0,,365.0
5516973,New,WL/LA/CommPost/430186/2023,2023-05-21T18:48:12.493+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Chabrak Hilltop,LADAKH,Nubra,Turtok,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T18:55:08.075+00:00,,,,,,,,,,000913,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE TURTAK VILLAGE ID-UVJKLEH00402 ADDRESS CHABRAK HILLTOP, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5516973,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5516935&refType=caf&uuid=644db2bf-3390-4338-a9b1-f8c95d716ae1&version=1.0,,365.0
5516759,New,WL/LA/CommPost/430185/2023,2023-05-21T18:33:15.633+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Thang Rgyap,LADAKH,Nubra,Tangyar,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T18:41:26.325+00:00,,,,,,,,,,938,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE TONGSTED VILLAGE ID-UVJKLEH00255 ADDRESS THANG RGYAP, NEAR OLD SCHOOL BUILDING, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5516759,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5516726&refType=caf&uuid=1a886d17-0986-45ee-8bbf-7e87b314e66b&version=1.1,,365.0
5516574,New,WL/LA/CommPost/430182/2023,2023-05-21T18:13:19.339+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Polo Rtsey Rtsa (Pachathang Tykshi),LADAKH,Nubra,Taksi,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T18:24:45.275+00:00,,,,,,,,,,000912,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE TAKSI VILLAGE ID-UVJKLEH00216 ADDRESS POLO RTSEY RTSA (PACHATHANG TYKSHI), DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5516574,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5516523&refType=caf&uuid=aa4f06e0-84fb-45d4-9e6b-d96c2a91920c&version=1.0,,365.0
5516270,New,WL/LA/CommPost/430180/2023,2023-05-21T17:52:41.816+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Bsnl Bts Site,LADAKH,Nubra,Taksi,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T18:01:45.905+00:00,,,,,,,,,,912,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE TAKSHA VILLAGE ID-UVJKLEH00308 ADDRESS BSNL BTS SITE, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5516270,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5516246&refType=caf&uuid=36cd0dea-48d8-4870-8c54-003f22480582&version=1.0,,365.0
5516118,New,WL/LA/CommPost/430177/2023,2023-05-21T17:39:53.886+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Sunudo,LADAKH,Nubra,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T17:46:54.905+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SUNUDO VILLAGE ID-UVJKLEH00041 ADDRESS SUNUDO, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5516118,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5516103&refType=caf&uuid=d270c873-26b8-4a26-af5e-2f6ae737eccb&version=1.0,,365.0
5515994,New,WL/LA/CommPost/430176/2023,2023-05-21T17:25:02.645+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Thangnak (Below Skuru Monastery),LADAKH,Nubra,Skuru,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T17:33:10.177+00:00,,,,,,,,,,000923,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SKURU VILLAGE ID-UVJKLEH00221 ADDRESS THANGNAK (BELOW SKURU MONASTERY), DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5515994,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5515975&refType=caf&uuid=2b88420f-d85f-48f9-ba2a-3162d99f3631&version=1.0,,365.0
5515851,New,WL/LA/CommPost/430174/2023,2023-05-21T17:11:13.196+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,"4G Saturation Project Sasey Thang, Near Old School Building",LADAKH,Nubra,Thanga Chathang,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T17:19:18.556+00:00,,,,,,,,,,911,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SASOMA VILLAGE ID-UVJKLEH00307 ADDRESS SASEY THANG, NEAR OLD SCHOOL BUILDING, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5515851,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5515836&refType=caf&uuid=a17096f4-1df9-4f31-b871-8b26483a4730&version=1.0,,365.0
5515710,New,WL/LA/CommPost/430173/2023,2023-05-21T16:35:56.398+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Shalethang,LADAKH,Nubra,Khalsar,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T17:03:28.328+00:00,,,,,,,,,,000934,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE RONGJUK  VILLAGE ID-UVJKLEH00024 ADDRESS SHALETHANG, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5515710,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5515673&refType=caf&uuid=b7196c24-6161-44c9-a312-d1079de0cd9c&version=1.0,,365.0
5509137,New,WL/LA/CommPost/430103/2023,2023-05-20T18:05:52.699+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Maney- Rongdo,LADAKH,Nubra,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T11:25:39.958+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE RONGDO VILLAGE ID-UVJKLEH00023 ADDRESS MANEY- RONGDO, DISTT. LEH, SUB DISTT. NUBRA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5509137,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5509107&refType=caf&uuid=7d9ace3f-7f51-488a-b0d7-ed04290842a2&version=1.0,,365.0
